"destination","passanger","weather","temperature","time","coupon","expiration","gender","age","maritalStatus","has_children","education","occupation","income","car","Bar","CoffeeHouse","CarryAway","RestaurantLessThan20","Restaurant20To50","toCoupon_GEQ5min","toCoupon_GEQ15min","toCoupon_GEQ25min","direction_same","direction_opp","Y"
"No Urgent Place","Friend(s)","snowy",80,"2pm","Coffee House","2h","Female",41,"Married partner","1","associates degree","Retired","$87500 - $99999","Mazda5","never","never","1~3","1~3","less1","1","1","0","0","1","0"
"No Urgent Place","Friend(s)","snowy",80,"6pm","Coffee House","1d","Male",46,"Married partner","0","graduate degree (masters or doctorate)","Retired","$87500 - $99999","Mazda5","never","never","1~3","1~3","less1","1","1","0","0","1","0"
"No Urgent Place","Friend(s)","snowy",80,"10pm","Restaurant(<20)","2h","Male",41,"Married partner","1","some high school","Retired","$87500 - $99999","Mazda5","never","4~8","1~3","1~3","less1","1","1","0","0","1","0"
"No Urgent Place","Friend(s)","rainy",55,"6pm","Carry out & Take away","1d","Male",41,"Married partner","1","graduate degree (masters or doctorate)","Management","$12500 - $24999","Scooter and motorcycle","never","never","1~3","1~3","less1","1","1","0","0","1","1"
"No Urgent Place","Partner","sunny",80,"7am","Coffee House","2h","Male",46,"Married partner","1","bachelors degree","Retired","$87500 - $99999","Mazda5","never","never","1~3","less1","less1","1","0","0","0","1","0"
"No Urgent Place","Partner","sunny",80,"10pm","Restaurant(20-50)","1d","Male",46,"Married partner","1","graduate degree (masters or doctorate)","Retired","$87500 - $99999","Mazda5","never","never","1~3","1~3","less1","1","0","0","0","1","0"
"No Urgent Place","Partner","snowy",30,"7am","Bar","2h","Male",36,"Married partner","1","some high school","Retired","$87500 - $99999","Mazda5","never","never","1~3","1~3","less1","1","0","0","0","1","0"
"No Urgent Place","Partner","sunny",80,"2pm","Coffee House","2h","Male",31,"Married partner","1","high school graduate","Installation Maintenance & Repair","$87500 - $99999","Mazda5","never","never","1~3","1~3","less1","1","1","0","0","1","0"
"No Urgent Place","Partner","sunny",80,"2pm","Bar","2h","Male",31,"Married partner","1","some high school","Retired","$87500 - $99999","Mazda5","never","never","1~3","4~8","less1","1","0","0","0","1","1"
"No Urgent Place","Partner","snowy",80,"6pm","Bar","1d","Male",46,"Married partner","1","associates degree","Retired","$37500 - $49999","Car that is too old to install Onstar :D","less1","never","less1","1~3","less1","1","1","0","0","1","0"
"Home","Alone","rainy",55,"7am","Bar","1d","Male",21,"Married partner","1","high school graduate","Retired","$87500 - $99999","Mazda5","never","never","1~3","1~3","less1","1","0","0","1","0","0"
"Home","Alone","rainy",55,"6pm","Restaurant(20-50)","1d","Male",31,"Married partner","1","some high school","Retired","$87500 - $99999","Mazda5","never","never","1~3","1~3","less1","1","1","1","0","1","0"
"Home","Alone","rainy",80,"10pm","Coffee House","2h","Male",26,"Married partner","1","bachelors degree","Retired","$87500 - $99999","Mazda5","never","never","1~3","1~3","less1","1","0","0","0","1","0"
"Work","Alone","snowy",55,"7am","Coffee House","2h","Male",36,"Married partner","0","high school graduate","Retired","$87500 - $99999","Mazda5","never","never","1~3","1~3","less1","0","1","1","0","1","0"
"Work","Alone","snowy",55,"10pm","Bar","1d","Male",36,"Married partner","1","some college - no degree","Management","$87500 - $99999","Mazda5","never","never","1~3","1~3","less1","1","1","1","0","1","0"
"Work","Alone","snowy",80,"7am","Restaurant(20-50)","1d","Male",31,"Married partner","1","some high school","Retired","$87500 - $99999","Mazda5","never","never","1~3","1~3","less1","1","1","0","0","1","0"
"Work","Alone","sunny",80,"10pm","Carry out & Take away","2h","Male",21,"Married partner","0","some high school","Retired","$87500 - $99999","Mazda5","never","never","1~3","1~3","less1","1","0","0","1","0","0"
"Work","Alone","sunny",80,"2pm","Restaurant(<20)","1d","Male",41,"Married partner","1","associates degree","Retired","$87500 - $99999","Mazda5","never","never","1~3","1~3","less1","1","0","0","0","1","0"
"Work","Alone","sunny",55,"6pm","Coffee House","2h","Male",31,"Married partner","1","some high school","Retired","$87500 - $99999","Mazda5","never","never","1~3","1~3","less1","1","1","0","0","1","0"
"No Urgent Place","Alone","snowy",55,"2pm","Restaurant(<20)","1d","Male",26,"Married partner","0","bachelors degree","Arts Design Entertainment Sports & Media","$75000 - $87499","Mazda5","less1","never","1~3","less1","less1","1","0","0","0","1","1"
"No Urgent Place","Friend(s)","rainy",80,"10pm","Carry out & Take away","2h","Female",26,"Married partner","0","high school graduate","Arts Design Entertainment Sports & Media","$75000 - $87499","Scooter and motorcycle","gt8","never","1~3","less1","less1","1","1","0","0","1","1"
"No Urgent Place","Alone","rainy",80,"6pm","Coffee House","2h","Female",26,"Married partner","0","some college - no degree","Arts Design Entertainment Sports & Media","$75000 - $87499","crossover","gt8","never","1~3","4~8","less1","1","1","0","0","1","0"
"No Urgent Place","Friend(s)","sunny",80,"10am","Coffee House","1d","Female",31,"Married partner","1","some high school","Arts Design Entertainment Sports & Media","$75000 - $87499","Mazda5","never","less1","1~3","less1","less1","1","1","0","0","1","0"
"No Urgent Place","Friend(s)","sunny",80,"10am","Coffee House","2h","Female",26,"Married partner","0","graduate degree (masters or doctorate)","Arts Design Entertainment Sports & Media","$75000 - $87499","crossover","gt8","never","1~3","less1","less1","1","1","0","0","1","1"
"No Urgent Place","Friend(s)","snowy",55,"2pm","Carry out & Take away","2h","Female",26,"Married partner","0","associates degree","Arts Design Entertainment Sports & Media","$75000 - $87499","Scooter and motorcycle","gt8","never","1~3","less1","less1","1","1","0","0","1","1"
"No Urgent Place","Partner","sunny",80,"10am","Coffee House","2h","Female",26,"Married partner","0","high school graduate","Arts Design Entertainment Sports & Media","$75000 - $87499","Scooter and motorcycle","gt8","never","1~3","less1","less1","1","1","0","0","1","0"
"No Urgent Place","Partner","snowy",80,"6pm","Restaurant(20-50)","1d","Female",26,"Married partner","0","some high school","Arts Design Entertainment Sports & Media","$75000 - $87499","crossover","gt8","never","1~3","4~8","less1","1","0","0","0","1","1"
"No Urgent Place","Partner","rainy",80,"2pm","Bar","1d","Female",26,"Married partner","0","high school graduate","Arts Design Entertainment Sports & Media","$75000 - $87499","Mazda5","gt8","never","1~3","less1","less1","1","0","0","0","1","1"
"No Urgent Place","Partner","rainy",80,"2pm","Coffee House","2h","Female",26,"Married partner","0","graduate degree (masters or doctorate)","Arts Design Entertainment Sports & Media","$75000 - $87499","Scooter and motorcycle","gt8","never","1~3","less1","less1","0","1","0","0","1","0"
"No Urgent Place","Partner","snowy",80,"6pm","Restaurant(<20)","2h","Female",26,"Married partner","0","bachelors degree","Arts Design Entertainment Sports & Media","$75000 - $87499","do not drive","less1","1~3","1~3","less1","less1","1","0","0","0","1","1"
"No Urgent Place","Partner","rainy",80,"2pm","Bar","1d","Female",26,"Married partner","0","graduate degree (masters or doctorate)","Arts Design Entertainment Sports & Media","$75000 - $87499","do not drive","never","never","less1","less1","less1","1","1","0","0","1","1"
"Home","Alone","rainy",55,"7am","Bar","1d","Female",26,"Single","0","bachelors degree","Arts Design Entertainment Sports & Media","$75000 - $87499","Scooter and motorcycle","gt8","never","1~3","less1","less1","1","0","0","1","0","1"
"Home","Alone","snowy",55,"7am","Restaurant(20-50)","1d","Female",26,"Married partner","0","some college - no degree","Arts Design Entertainment Sports & Media","$75000 - $87499","do not drive","gt8","never","1~3","less1","less1","1","1","0","0","1","0"
"Home","Alone","sunny",80,"10am","Coffee House","2h","Male",26,"Married partner","0","bachelors degree","Arts Design Entertainment Sports & Media","$75000 - $87499","Mazda5","gt8","never","1~3","less1","less1","1","0","0","0","1","0"
"Work","Alone","rainy",55,"2pm","Bar","1d","Female",26,"Married partner","1","associates degree","Arts Design Entertainment Sports & Media","$75000 - $87499","Scooter and motorcycle","gt8","never","1~3","less1","less1","1","1","0","0","1","1"
"No Urgent Place","Alone","rainy",80,"10am","Restaurant(20-50)","1d","Female",26,"Single","0","high school graduate","Arts Design Entertainment Sports & Media","$12500 - $24999","Scooter and motorcycle","gt8","less1","1~3","less1","less1","1","1","0","0","1","1"
"Work","Alone","snowy",80,"2pm","Carry out & Take away","2h","Female",26,"Married partner","0","graduate degree (masters or doctorate)","Arts Design Entertainment Sports & Media","$75000 - $87499","do not drive","gt8","never","1~3","less1","less1","1","1","0","1","0","0"
"Work","Alone","snowy",55,"7am","Restaurant(<20)","1d","Female",26,"Married partner","0","some high school","Arts Design Entertainment Sports & Media","$75000 - $87499","do not drive","gt8","never","1~3","less1","less1","0","0","0","0","1","1"
"Work","Alone","rainy",55,"6pm","Coffee House","2h","Female",26,"Married partner","0","some college - no degree","Community & Social Services","$75000 - $87499","crossover","gt8","never","1~3","less1","less1","1","1","0","0","1","0"
"No Urgent Place","Friend(s)","snowy",55,"6pm","Restaurant(<20)","1d","Female",41,"Married partner","1","high school graduate","Business & Financial","$100000 or More","crossover","1~3","less1","less1","1~3","1~3","1","0","0","0","1","1"
"No Urgent Place","Friend(s)","sunny",80,"7am","Coffee House","2h","Female",41,"Married partner","0","bachelors degree","Business & Financial","$100000 or More","crossover","1~3","less1","less1","1~3","less1","1","0","0","0","1","1"
"No Urgent Place","Friend(s)","snowy",80,"6pm","Carry out & Take away","2h","Female",41,"Married partner","1","some high school","Business & Financial","$100000 or More","crossover","1~3","less1","less1","1~3","1~3","1","1","0","0","1","0"
"No Urgent Place","Friend(s)","rainy",80,"2pm","Carry out & Take away","2h","Female",41,"Married partner","1","bachelors degree","Business & Financial","$100000 or More","crossover","1~3","less1","less1","1~3","1~3","1","1","0","0","1","0"
"No Urgent Place","Friend(s)","snowy",80,"10pm","Coffee House","1d","Female",41,"Married partner","1","graduate degree (masters or doctorate)","Unemployed","$100000 or More","Mazda5","1~3","less1","less1","1~3","1~3","0","1","0","0","1","0"
"No Urgent Place","Friend(s)","sunny",80,"10am","Restaurant(<20)","2h","Female",41,"Married partner","1","some high school","Business & Financial","$100000 or More","crossover","1~3","less1","less1","1~3","1~3","1","1","0","0","1","1"
"No Urgent Place","Friend(s)","rainy",55,"7am","Carry out & Take away","1d","Female",41,"Married partner","1","high school graduate","Business & Financial","$100000 or More","crossover","4~8","less1","less1","1~3","1~3","1","1","0","0","1","1"
"No Urgent Place","Kid(s)","sunny",80,"10pm","Restaurant(<20)","2h","Female",41,"Married partner","1","bachelors degree","Business & Financial","$100000 or More","crossover","1~3","less1","less1","1~3","1~3","1","1","0","0","1","0"
"No Urgent Place","Kid(s)","snowy",80,"10am","Coffee House","2h","Female",41,"Married partner","1","associates degree","Computer & Mathematical","$100000 or More","Mazda5","1~3","less1","less1","1~3","1~3","0","1","0","0","1","0"
"No Urgent Place","Kid(s)","snowy",80,"7am","Bar","1d","Female",41,"Married partner","1","associates degree","Business & Financial","$100000 or More","crossover","1~3","less1","less1","1~3","1~3","1","1","0","0","1","0"
"No Urgent Place","Kid(s)","sunny",80,"10pm","Restaurant(<20)","1d","Female",41,"Married partner","1","graduate degree (masters or doctorate)","Business & Financial","$100000 or More","crossover","1~3","less1","4~8","1~3","1~3","0","0","0","0","1","1"
"No Urgent Place","Kid(s)","snowy",55,"10pm","Bar","1d","Female",41,"Married partner","1","high school graduate","Business & Financial","$100000 or More","crossover","1~3","less1","less1","1~3","1~3","1","1","0","0","1","1"
"No Urgent Place","Kid(s)","snowy",55,"6pm","Coffee House","2h","Female",41,"Married partner","1","some college - no degree","Business & Financial","$100000 or More","crossover","1~3","less1","less1","1~3","1~3","1","1","0","0","1","0"
"Home","Alone","snowy",55,"6pm","Bar","1d","Female",41,"Married partner","1","high school graduate","Business & Financial","$100000 or More","crossover","1~3","less1","less1","1~3","1~3","0","0","0","1","0","1"
"Home","Alone","rainy",55,"10pm","Restaurant(20-50)","1d","Female",41,"Divorced","1","bachelors degree","Business & Financial","$100000 or More","do not drive","1~3","less1","less1","1~3","1~3","1","1","0","0","1","0"
"Home","Alone","rainy",80,"10am","Coffee House","2h","Female",41,"Married partner","1","some college - no degree","Business & Financial","$100000 or More","crossover","1~3","less1","less1","1~3","1~3","1","0","0","0","1","0"
"Work","Alone","snowy",55,"6pm","Coffee House","2h","Female",41,"Married partner","1","associates degree","Business & Financial","$100000 or More","crossover","1~3","less1","less1","1~3","1~3","1","1","1","0","1","0"
"Work","Alone","snowy",55,"10pm","Bar","1d","Male",41,"Married partner","1","high school graduate","Business & Financial","$100000 or More","crossover","1~3","less1","less1","1~3","1~3","1","1","1","0","1","1"
"Work","Alone","sunny",55,"10am","Restaurant(20-50)","1d","Female",41,"Married partner","1","high school graduate","Business & Financial","$100000 or More","crossover","1~3","less1","less1","1~3","4~8","1","1","0","0","1","1"
"Work","Alone","rainy",80,"10am","Carry out & Take away","2h","Female",41,"Married partner","1","high school graduate","Business & Financial","$100000 or More","crossover","1~3","less1","less1","1~3","1~3","1","0","0","1","0","0"
"Work","Alone","rainy",55,"10pm","Restaurant(<20)","1d","Female",41,"Married partner","1","high school graduate","Business & Financial","$100000 or More","crossover","never","less1","less1","1~3","1~3","1","0","0","0","1","1"
"Work","Alone","rainy",55,"7am","Coffee House","2h","Female",41,"Married partner","1","some college - no degree","Business & Financial","$100000 or More","crossover","1~3","less1","less1","1~3","1~3","1","1","0","0","1","0"
"No Urgent Place","Friend(s)","rainy",55,"10am","Restaurant(<20)","1d","Female",31,"Single","1","bachelors degree","Healthcare Support","$25000 - $37499","Scooter and motorcycle","never","1~3","1~3","1~3","1~3","1","0","0","0","1","1"
"No Urgent Place","Friend(s)","sunny",80,"10pm","Coffee House","2h","Female",31,"Single","1","bachelors degree","Healthcare Support","$25000 - $37499","crossover","never","1~3","1~3","1~3","1~3","1","0","0","0","1","1"
"No Urgent Place","Friend(s)","rainy",80,"10pm","Bar","1d","Female",31,"Single","0","associates degree","Healthcare Support","$25000 - $37499","Scooter and motorcycle","never","1~3","1~3","1~3","1~3","1","0","0","0","1","1"
"No Urgent Place","Friend(s)","rainy",80,"7am","Carry out & Take away","1d","Female",31,"Single","0","some college - no degree","Healthcare Support","$25000 - $37499","Car that is too old to install Onstar :D","never","1~3","1~3","1~3","1~3","1","1","0","0","1","1"
"No Urgent Place","Friend(s)","sunny",80,"10am","Coffee House","1d","Female",31,"Single","0","bachelors degree","Healthcare Support","$25000 - $37499","do not drive","never","1~3","1~3","1~3","1~3","1","0","0","0","1","0"
"No Urgent Place","Friend(s)","snowy",80,"10am","Coffee House","2h","Female",31,"Single","0","some college - no degree","Healthcare Support","$25000 - $37499","do not drive","never","1~3","1~3","1~3","1~3","1","1","0","0","1","1"
